Area;Zona;Sottoarea;Latitudine;Longitudine;Data;Vendite.previste;Vendite.previste.approssimate;Mean.Absolute.Error;Root.Mean.Squared.Error;Mean.Squared.Error;Mean.Absolute.Percentage.Error
;;;;;21/05/2016;0,115;0;0,1533;0,2175;0,0473;13,2832
;;;;;22/05/2016;0,0267;0;0,1526;0,2167;0,047;13,2527
;;;;;23/05/2016;1,8372;2;0,1528;0,2169;0,047;13,2527
;;;;;24/05/2016;1,15;1;0,1531;0,2171;0,0471;13,2527
;;;;;25/05/2016;1,5613;2;0,1532;0,2173;0,0472;13,2619
;;;;;26/05/2016;1,7666;2;0,1525;0,2163;0,0468;13,2619
;;;;;27/05/2016;1,7171;2;0,1525;0,2164;0,0468;13,2756
;;;;;28/05/2016;0,7575;1;0,1526;0,2166;0,0469;13,2886
;;;;;29/05/2016;0,04;0;0,1518;0,2155;0,0464;13,2766
Area_5;Zona_3;Sottoarea_30;39,27515696;16,38652553;20/05/2016;6,6002;7;0,3572;0,5015;0,2515;12,9065
;;;;;21/05/2016;2,8235;3;0,3557;0,4995;0,2495;12,9065
;;;;;22/05/2016;0,8742;1;0,3558;0,4999;0,2499;12,9041
;;;;;23/05/2016;5,4864;5;0,3565;0,5004;0,2504;12,9311
;;;;;24/05/2016;4,3176;4;0,3572;0,5009;0,2509;12,9311
;;;;;25/05/2016;4,8012;5;0,3568;0,5008;0,2508;12,9299
;;;;;26/05/2016;3,5989;4;0,3559;0,4999;0,2499;12,7681
;;;;;27/05/2016;6,9389;7;0,3559;0,5001;0,2501;12,7557
;;;;;28/05/2016;2,26;2;0,3561;0,5005;0,2505;12,7676
;;;;;29/05/2016;0,76;1;0,3561;0,5008;0,2508;12,776
Area_5;Zona_3;Sottoarea_31;39,5381664;16,36638916;20/05/2016;9,0021;9;0,4938;0,6928;0,4799;12,267
;;;;;21/05/2016;3,0144;3;0,4907;0,6874;0,4725;12,267
;;;;;22/05/2016;1,0494;1;0,49;0,687;0,472;12,2301
;;;;;23/05/2016;7,5772;8;0,4903;0,6875;0,4727;12,1819
;;;;;24/05/2016;7,3457;7;0,4912;0,6882;0,4736;12,1819
;;;;;25/05/2016;7,9558;8;0,4918;0,6888;0,4745;12,2004
;;;;;26/05/2016;6,1033;6;0,49;0,6868;0,4716;11,9177
;;;;;27/05/2016;9,1223;9;0,4896;0,6868;0,4716;11,9059
;;;;;28/05/2016;3,2033;3;0,4901;0,6873;0,4724;11,9172
;;;;;29/05/2016;0,9694;1;0,491;0,688;0,4734;11,9425
Area_5;Zona_3;Sottoarea_32;38,84366986;16,30740736;20/05/2016;0,4549;0;0,0999;0,1522;0,0231;19,9271
;;;;;21/05/2016;0,0793;0;0,1;0,1523;0,0232;19,9271
;;;;;22/05/2016;0,02;0;0,1002;0,1524;0,0232;19,9271
;;;;;23/05/2016;0,1208;0;0,1004;0,1526;0,0233;19,9271
;;;;;24/05/2016;0,3947;0;0,1006;0,1527;0,0233;19,9271
;;;;;25/05/2016;0,4048;0;0,1007;0,1529;0,0234;19,9271
;;;;;26/05/2016;0,6254;1;0,1009;0,153;0,0234;19,9271
;;;;;27/05/2016;0,6522;1;0,1009;0,1531;0,0234;19,9271
;;;;;28/05/2016;0,0793;0;0,101;0,1532;0,0235;19,9271
;;;;;29/05/2016;0,02;0;0,1011;0,1534;0,0235;19,9271
Area_6;Zona_3;Sottoarea_33;38,95201339;16,64002115;20/05/2016;2,0879;2;0,1678;0,2489;0,0619;12,1308
;;;;;21/05/2016;0,9125;1;0,1671;0,2482;0,0616;12,1308
;;;;;22/05/2016;0,0267;0;0,1672;0,2484;0,0617;12,1328
;;;;;23/05/2016;2,0119;2;0,1675;0,2486;0,0618;12,1328
;;;;;24/05/2016;1,4084;1;0,1678;0,2489;0,0619;12,1328
;;;;;25/05/2016;1,4527;1;0,167;0,2478;0,0614;12,0115
;;;;;26/05/2016;1,1814;1;0,167;0,2479;0,0615;12,0087
;;;;;27/05/2016;2,155;2;0,1668;0,2478;0,0614;11,9612
;;;;;28/05/2016;0,8602;1;0,1669;0,248;0,0615;11,964
;;;;;29/05/2016;0,03;0;0,1668;0,248;0,0615;11,9319
Area_6;Zona_3;Sottoarea_34;38,66379709;16,27171094;20/05/2016;3,9042;4;0,2496;0,3344;0,1118;12,3687
;;;;;21/05/2016;1,7504;2;0,2484;0,3325;0,1106;12,3687
;;;;;22/05/2016;0,0508;0;0,2484;0,3326;0,1106;12,3305
;;;;;23/05/2016;2,355;2;0,2487;0,3329;0,1108;12,3365
;;;;;24/05/2016;2,5527;3;0,2488;0,3331;0,111;12,3365
;;;;;25/05/2016;3,3767;3;0,2481;0,3324;0,1105;12,3172
;;;;;26/05/2016;2,8245;3;0,2482;0,3326;0,1106;12,3084
;;;;;27/05/2016;3,9911;4;0,2487;0,333;0,1109;12,3353
;;;;;28/05/2016;1,8825;2;0,2485;0,3329;0,1108;12,3209
;;;;;29/05/2016;0,1133;0;0,2485;0,3331;0,1109;12,3223
Area_6;Zona_3;Sottoarea_35;38,22294601;15,98742763;20/05/2016;8,6781;9;0,4918;0,6705;0,4495;12,407
;;;;;21/05/2016;3,3261;3;0,4882;0,6632;0,4398;12,407
;;;;;22/05/2016;1,5791;2;0,4886;0,6637;0,4405;12,4182
;;;;;23/05/2016;6,1907;6;0,4893;0,6644;0,4414;12,4337
;;;;;24/05/2016;6,8357;7;0,4902;0,665;0,4423;12,4556
;;;;;25/05/2016;8,25;8;0,4889;0,6637;0,4405;12,4468
;;;;;26/05/2016;6,18;6;0,4875;0,6622;0,4385;12,338
;;;;;27/05/2016;9,5257;10;0,4873;0,6623;0,4386;12,3313
;;;;;28/05/2016;4,3719;4;0,4879;0,6629;0,4395;12,3521
;;;;;29/05/2016;0,99;1;0,4871;0,6623;0,4387;12,3508
Area_7;Zona_4;Sottoarea_36;40,88247489;14,10812511;20/05/2016;3,864;4;0,4384;0,5997;0,3596;13,9701
;;;;;21/05/2016;1,4144;1;0,4362;0,5964;0,3557;13,9701
;;;;;22/05/2016;0,3567;0;0,4369;0,597;0,3564;13,9933
;;;;;23/05/2016;5,67;6;0,4377;0,5976;0,3571;14,0245
;;;;;24/05/2016;4,9415;5;0,4385;0,5982;0,3578;14,0245
;;;;;25/05/2016;5,58;6;0,4377;0,5976;0,3572;13,8682
;;;;;26/05/2016;4,3166;4;0,4365;0,5963;0,3556;13,8682
;;;;;27/05/2016;5,3424;5;0,437;0,5969;0,3563;13,8867
;;;;;28/05/2016;1,7917;2;0,4376;0,5975;0,357;13,9092
;;;;;29/05/2016;0,2467;0;0,4381;0,598;0,3576;13,9268
Area_7;Zona_4;Sottoarea_37;41,18018412;14,1543351;20/05/2016;13,0091;13;0,9852;1,3563;1,8397;15,6231
;;;;;21/05/2016;4,5222;5;0,9801;1,3483;1,8179;15,6231
;;;;;22/05/2016;0,8084;1;0,9804;1,3491;1,8201;15,6307
;;;;;23/05/2016;12,5454;13;0,982;1,3504;1,8237;15,6583
;;;;;24/05/2016;13,2313;13;0,9836;1,3518;1,8273;15,6583
;;;;;25/05/2016;13,9834;14;0,9835;1,3523;1,8287;15,6352
;;;;;26/05/2016;12,6739;13;0,9784;1,3444;1,8074;14,9064
;;;;;27/05/2016;13,8561;14;0,9801;1,3457;1,811;14,9358
;;;;;28/05/2016;6,0616;6;0,9807;1,3468;1,8138;14,9522
;;;;;29/05/2016;0,5359;1;0,9818;1,3479;1,817;14,9745
Area_8;Zona_4;Sottoarea_38;41,06320755;14,57516893;20/05/2016;3,768;4;0,2522;0,3383;0,1144;12,4421
;;;;;21/05/2016;1,6266;2;0,2514;0,3374;0,1138;12,4421
;;;;;22/05/2016;0,0666;0;0,2516;0,3377;0,114;12,437
;;;;;23/05/2016;2,7858;3;0,2521;0,338;0,1142;12,464
;;;;;24/05/2016;3,7034;4;0,2524;0,3383;0,1145;12,464
;;;;;25/05/2016;3,1885;3;0,2526;0,3386;0,1146;12,4552
;;;;;26/05/2016;2,5713;3;0,2518;0,3376;0,114;12,4552
;;;;;27/05/2016;3,0977;3;0,2516;0,3376;0,114;12,3985
;;;;;28/05/2016;0,7104;1;0,2518;0,3379;0,1141;12,4127
;;;;;29/05/2016;0,0367;0;0,2515;0,3378;0,1141;12,3957
Area_8;Zona_4;Sottoarea_39;41,0668097;14,82806001;20/05/2016;6,8657;7;0,4369;0,5856;0,3429;11,5321
;;;;;21/05/2016;2,5433;3;0,4337;0,5793;0,3356;11,5321
;;;;;22/05/2016;0,1567;0;0,4343;0,5798;0,3362;11,5482
;;;;;23/05/2016;5,5142;6;0,4343;0,5801;0,3365;11,4737
;;;;;24/05/2016;6,616;7;0,4351;0,5807;0,3372;11,4737
;;;;;25/05/2016;6,3558;6;0,4344;0,5801;0,3365;11,4085
;;;;;26/05/2016;5,157;5;0,4329;0,5785;0,3346;11,1747
;;;;;27/05/2016;5,9407;6;0,4325;0,5783;0,3344;11,1237
;;;;;28/05/2016;2,1762;2;0,4333;0,5789;0,3351;11,1476
;;;;;29/05/2016;0,2267;0;0,434;0,5794;0,3357;11,1694
Area_42;Zona_16;Sottoarea_4;44,83720054;8,639266298;20/05/2016;5,6665;6;0,3847;0,5928;0,3514;9,3732
;;;;;21/05/2016;1,5244;2;0,3814;0,5864;0,3438;9,3732
;;;;;22/05/2016;0,0667;0;0,3799;0,5849;0,3421;9,3509
;;;;;23/05/2016;4,7175;5;0,3804;0,5854;0,3427;9,3391
;;;;;24/05/2016;4,9914;5;0,3812;0,586;0,3434;9,3391
;;;;;25/05/2016;8,1154;8;0,3809;0,5862;0,3436;9,2988
;;;;;26/05/2016;6,7819;7;0,3783;0,5817;0,3384;9,2988
;;;;;27/05/2016;6,0983;6;0,3789;0,5823;0,3391;9,3173
;;;;;28/05/2016;1,067;1;0,3784;0,5822;0,339;9,3144
;;;;;29/05/2016;0,0667;0;0,3791;0,5828;0,3396;9,3372
Area_8;Zona_4;Sottoarea_40;40,93182485;14,96502532;20/05/2016;8,6448;9;0,5068;0,6958;0,4841;12,4342
;;;;;21/05/2016;2,4287;2;0,5049;0,6934;0,4809;12,4342
;;;;;22/05/2016;0,4142;0;0,5046;0,6936;0,481;12,4269
;;;;;23/05/2016;7,804;8;0,5051;0,6942;0,4819;12,4252
;;;;;24/05/2016;8,7082;9;0,5061;0,6949;0,4828;12,4252
;;;;;25/05/2016;7,956;8;0,5051;0,694;0,4817;12,338
;;;;;26/05/2016;7,1633;7;0,5036;0,6925;0,4796;12,2252
;;;;;27/05/2016;8,1752;8;0,5029;0,6922;0,4791;12,1899
;;;;;28/05/2016;2,6843;3;0,5035;0,6928;0,48;12,2072
;;;;;29/05/2016;0,2499;0;0,5038;0,6933;0,4807;12,2208
Area_54;Zona_20;Sottoarea_41;37,56527895;15,0828956;20/05/2016;5,6048;6;0,5226;0,7414;0,5497;15,5126
;;;;;21/05/2016;1,772;2;0,5197;0,7368;0,5429;15,5126
;;;;;22/05/2016;0,4112;0;0,5177;0,7345;0,5395;15,2057
;;;;;23/05/2016;4,8785;5;0,5173;0,7345;0,5394;15,07
;;;;;24/05/2016;5,4851;5;0,5173;0,7349;0,54;15,07
;;;;;25/05/2016;5,4612;5;0,5164;0,7343;0,5392;14,9917
;;;;;26/05/2016;4,8563;5;0,5158;0,7341;0,5389;14,9633
;;;;;27/05/2016;6,3763;6;0,5144;0,7328;0,537;14,9042
;;;;;28/05/2016;1,4568;1;0,5149;0,7335;0,538;14,9279
;;;;;29/05/2016;0,0709;0;0,5152;0,734;0,5388;14,9334
Area_54;Zona_20;Sottoarea_42;37,58012607;15,01785811;20/05/2016;9,0417;9;0,8143;1,1576;1,3399;16,3386
;;;;;21/05/2016;3,2008;3;0,8106;1,1527;1,3288;16,3386
;;;;;22/05/2016;0,2852;0;0,8091;1,1517;1,3264;16,2574
;;;;;23/05/2016;8,6956;9;0,8101;1,1528;1,3288;16,281
;;;;;24/05/2016;7,511;8;0,811;1,1538;1,3312;16,281
;;;;;25/05/2016;8,0935;8;0,81;1,1535;1,3305;16,2451
;;;;;26/05/2016;8,6666;9;0,8076;1,1512;1,3253;15,8439
;;;;;27/05/2016;9,9732;10;0,8076;1,1518;1,3266;15,8425
;;;;;28/05/2016;3,0618;3;0,8079;1,1525;1,3283;15,8565
;;;;;29/05/2016;0,0404;0;0,8095;1,1537;1,331;15,8912
Area_31;Zona_12;Sottoarea_43;45,59330124;9,038145485;20/05/2016;9,1013;9;0,6294;0,9299;0,8648;10,5134
;;;;;21/05/2016;2,7942;3;0,6229;0,9143;0,836;10,5134
;;;;;22/05/2016;0,1301;0;0,6227;0,9147;0,8367;10,5195
;;;;;23/05/2016;6,1463;6;0,6229;0,9153;0,8378;10,5195
;;;;;24/05/2016;10,9226;11;0,6235;0,9161;0,8393;10,5195
;;;;;25/05/2016;10,8909;11;0,6245;0,917;0,8409;10,5382
;;;;;26/05/2016;8,8802;9;0,6197;0,9077;0,8238;10,5382
;;;;;27/05/2016;10,0237;10;0,6208;0,9086;0,8255;10,5601
;;;;;28/05/2016;1,2497;1;0,6186;0,9062;0,8213;10,5543
;;;;;29/05/2016;0,0478;0;0,6176;0,9057;0,8203;10,5462
Area_31;Zona_12;Sottoarea_44;45,55204196;8,938110957;20/05/2016;5,5973;6;0,4;0,5604;0,314;10,7621
;;;;;21/05/2016;1,6123;2;0,3978;0,5569;0,3102;10,7621
;;;;;22/05/2016;0,2062;0;0,3959;0,5543;0,3072;10,7346
;;;;;23/05/2016;4,5578;5;0,3961;0,5546;0,3076;10,7346
;;;;;24/05/2016;4,7947;5;0,3968;0,5552;0,3082;10,7346
;;;;;25/05/2016;5,4614;5;0,3971;0,5556;0,3087;10,7443
;;;;;26/05/2016;4,0776;4;0,3946;0,5514;0,304;10,7443
;;;;;27/05/2016;5,4028;5;0,394;0,5511;0,3037;10,7148
;;;;;28/05/2016;1,292;1;0,3929;0,55;0,3025;10,7081
;;;;;29/05/2016;0,274;0;0,3928;0,5502;0,3027;10,7062
Area_29;Zona_11;Sottoarea_45;46,05227992;9,490785107;20/05/2016;5,8046;6;0,3476;0,5016;0,2516;9,4963
;;;;;21/05/2016;0,695;1;0,3439;0,4923;0,2423;9,4963
;;;;;22/05/2016;0,0931;0;0,3445;0,4928;0,2428;9,517
;;;;;23/05/2016;3,8796;4;0,3451;0,4932;0,2433;9,5353
;;;;;24/05/2016;5,4051;5;0,3458;0,4937;0,2438;9,5353
;;;;;25/05/2016;5,0328;5;0,3461;0,4942;0,2442;9,5489
;;;;;26/05/2016;4,2729;4;0,3431;0,4876;0,2378;9,5489
;;;;;27/05/2016;5,6252;6;0,3428;0,4876;0,2377;9,5515
;;;;;28/05/2016;1,8529;2;0,3427;0,4877;0,2379;9,5587
;;;;;29/05/2016;0,0427;0;0,3402;0,4832;0,2335;9,5394
Area_29;Zona_11;Sottoarea_46;45,76197573;9,153925127;20/05/2016;8,06;8;0,4758;0,6792;0,4613;8,9862
;;;;;21/05/2016;1,24;1;0,4708;0,6664;0,4441;8,9862
;;;;;22/05/2016;0,0899;0;0,4707;0,6667;0,4444;8,977
;;;;;23/05/2016;7,7214;8;0,4708;0,6671;0,445;8,9505
;;;;;24/05/2016;8,0203;8;0,4711;0,6676;0,4457;8,9505
;;;;;25/05/2016;7,3037;7;0,4716;0,6682;0,4465;8,9604
;;;;;26/05/2016;7,0815;7;0,468;0,6612;0,4372;8,9604
;;;;;27/05/2016;8,5987;9;0,4679;0,6614;0,4375;8,9637
;;;;;28/05/2016;1,0951;1;0,4674;0,6613;0,4373;8,9638
;;;;;29/05/2016;0,11;0;0,4659;0,6599;0,4354;8,957
Area_43;Zona_16;Sottoarea_47;44,55935863;7,823977973;20/05/2016;3,2224;3;0,326;0,4639;0,2152;10,8357
;;;;;21/05/2016;0,9068;1;0,3234;0,4584;0,2102;10,8357
;;;;;22/05/2016;0,0964;0;0,324;0,4589;0,2106;10,8624
;;;;;23/05/2016;3,0055;3;0,3241;0,4592;0,2108;10,8624
;;;;;24/05/2016;4,91;5;0,3247;0,4596;0,2113;10,8624
;;;;;25/05/2016;4,2251;4;0,3242;0,4593;0,2109;10,8508
;;;;;26/05/2016;3,172;3;0,3214;0,4534;0,2056;10,8508
;;;;;27/05/2016;4,0496;4;0,3208;0,4531;0,2053;10,8478
;;;;;28/05/2016;0,5133;1;0,3214;0,4535;0,2057;10,8722
;;;;;29/05/2016;0,0964;0;0,3216;0,4539;0,206;10,8904
Area_43;Zona_16;Sottoarea_48;44,39436736;7,444985475;20/05/2016;2,1845;2;0,1762;0,254;0,0645;13,6088
;;;;;21/05/2016;0,3332;0;0,175;0,252;0,0635;13,6088
;;;;;22/05/2016;0,02;0;0,1753;0,2523;0,0636;13,6394
;;;;;23/05/2016;1,4093;1;0,1753;0,2524;0,0637;13,6394
;;;;;24/05/2016;1,7964;2;0,1756;0,2527;0,0638;13,6394
;;;;;25/05/2016;1,8301;2;0,1753;0,2525;0,0638;13,6326
;;;;;26/05/2016;2,0096;2;0,1743;0,2509;0,0629;13,6326
;;;;;27/05/2016;2,0588;2;0,1745;0,2511;0,0631;13,6622
;;;;;28/05/2016;0,2734;0;0,1746;0,2512;0,0631;13,6766
;;;;;29/05/2016;0,01;0;0,1749;0,2515;0,0633;13,7126
Area_43;Zona_16;Sottoarea_49;44,8974384;8,199256215;20/05/2016;2,1576;2;0,2913;0,455;0,207;14,2376
;;;;;21/05/2016;0,3486;0;0,2901;0,4538;0,206;14,2376
;;;;;22/05/2016;0,0267;0;0,2905;0,4543;0,2063;14,2595
;;;;;23/05/2016;2,4162;2;0,2909;0,4547;0,2067;14,2595
;;;;;24/05/2016;2,4994;2;0,2914;0,4551;0,2072;14,2595
;;;;;25/05/2016;2,7382;3;0,2915;0,4554;0,2074;14,2628
;;;;;26/05/2016;1,7022;2;0,2906;0,4546;0,2067;14,2628
;;;;;27/05/2016;2,6151;3;0,2902;0,4546;0,2066;14,1716
;;;;;28/05/2016;0,2699;0;0,2898;0,4545;0,2066;14,1656
;;;;;29/05/2016;0,02;0;0,2903;0,455;0,207;14,2014
Area_1;Zona_1;Sottoarea_5;42,49907296;13,76170831;20/05/2016;8,584;9;0,5984;0,8632;0,7451;11,4997
;;;;;21/05/2016;2,5835;3;0,5918;0,8464;0,7163;11,4997
;;;;;22/05/2016;0,6432;1;0,5923;0,8471;0,7175;11,5143
;;;;;23/05/2016;9,0176;9;0,5933;0,8479;0,7189;11,5308
;;;;;24/05/2016;8,241;8;0,5944;0,8487;0,7204;11,5308
;;;;;25/05/2016;8,8859;9;0,5945;0,8493;0,7213;11,5414
;;;;;26/05/2016;6,9008;7;0,59;0,8404;0,7062;11,5414
;;;;;27/05/2016;8,7517;9;0,5895;0,8404;0,7063;11,5373
;;;;;28/05/2016;2,5211;3;0,5865;0,8359;0,6987;11,5272
;;;;;29/05/2016;0,4467;0;0,5859;0,8357;0,6985;11,5204
Area_13;Zona_6;Sottoarea_50;44,59497577;11,91913661;20/05/2016;7,8819;8;0,6334;0,9063;0,8215;11,3706
;;;;;21/05/2016;3,1198;3;0,6298;0,9007;0,8112;11,3706
;;;;;22/05/2016;0,4912;0;0,6297;0,901;0,8119;11,3743
;;;;;23/05/2016;9,6077;10;0,6308;0,9019;0,8135;11,3824
;;;;;24/05/2016;8,4082;8;0,6317;0,9028;0,815;11,3636
;;;;;25/05/2016;9,4422;9;0,6299;0,901;0,8119;11,2722
;;;;;26/05/2016;7,8222;8;0,6261;0,8948;0,8006;11,2722
;;;;;27/05/2016;10,341;10;0,6262;0,8953;0,8016;11,2774
;;;;;28/05/2016;3,295;3;0,6253;0,8949;0,8009;11,2785
;;;;;29/05/2016;0,3481;0;0,6256;0,8956;0,802;11,2933
Area_46;Zona_17;Sottoarea_52;41,55185859;15,50995159;20/05/2016;7,3412;7;0,4542;0,6532;0,4267;12,7305
;;;;;21/05/2016;1,375;1;0,4517;0,6493;0,4216;12,7305
;;;;;22/05/2016;0,1201;0;0,4522;0,6499;0,4223;12,7477
;;;;;23/05/2016;5,4504;5;0,452;0,6501;0,4226;12,65
;;;;;24/05/2016;5,0093;5;0,4526;0,6507;0,4234;12,65
;;;;;25/05/2016;6,6014;7;0,4528;0,6512;0,424;12,659
;;;;;26/05/2016;4,2726;4;0,4529;0,6515;0,4245;12,6379
;;;;;27/05/2016;6,8572;7;0,4517;0,6505;0,4231;12,5417
;;;;;28/05/2016;2,084;2;0,4524;0,6511;0,4239;12,566
;;;;;29/05/2016;0,08;0;0,4524;0,6514;0,4244;12,5683
Area_46;Zona_17;Sottoarea_53;41,20635308;16,39459942;20/05/2016;5,4962;5;0,4848;0,688;0,4734;13,7537
;;;;;21/05/2016;0,9227;1;0,4825;0,6847;0,4688;13,7537
;;;;;22/05/2016;0,0101;0;0,4832;0,6853;0,4697;13,7783
;;;;;23/05/2016;3,4093;3;0,483;0,6856;0,47;13,6783
;;;;;24/05/2016;5,4003;5;0,4837;0,6862;0,4709;13,6783
;;;;;25/05/2016;6,4344;6;0,483;0,6859;0,4705;13,6077
;;;;;26/05/2016;5,8833;6;0,4821;0,6853;0,4697;13,4096
;;;;;27/05/2016;6,669;7;0,4801;0,683;0,4665;13,0815
;;;;;28/05/2016;1,1569;1;0,4806;0,6836;0,4673;13,0992
;;;;;29/05/2016;0,0101;0;0,48;0,6834;0,4671;13,0679
Area_19;Zona_8;Sottoarea_54;42,03267124;12,44450148;20/05/2016;3,8597;4;0,3997;0,5477;0,3;12,5794
;;;;;21/05/2016;1,3294;1;0,397;0,5425;0,2943;12,5794
;;;;;22/05/2016;0,4598;0;0,3956;0,541;0,2926;12,5591
;;;;;23/05/2016;3,3388;3;0,3962;0,5415;0,2932;12,5645
;;;;;24/05/2016;4,4717;4;0,397;0,542;0,2938;12,5645
;;;;;25/05/2016;5,292;5;0,3964;0,5417;0,2934;12,5133
;;;;;26/05/2016;4,4942;4;0,3945;0,5389;0,2904;12,5133
;;;;;27/05/2016;3,8857;4;0,3946;0,5392;0,2907;12,5175
;;;;;28/05/2016;1,0517;1;0,3951;0,5397;0,2913;12,5388
;;;;;29/05/2016;0,1267;0;0,3949;0,5397;0,2913;12,5436
Area_19;Zona_8;Sottoarea_55;42,22671993;12,87787923;20/05/2016;6,8448;7;0,4979;0,6873;0,4724;11,9569
;;;;;21/05/2016;1,9622;2;0,4947;0,6815;0,4645;11,9569
;;;;;22/05/2016;0,2678;0;0,4938;0,6809;0,4637;11,954
;;;;;23/05/2016;7,8011;8;0,4947;0,6816;0,4646;11,9647
;;;;;24/05/2016;6,5909;7;0,4955;0,6823;0,4655;11,9647
;;;;;25/05/2016;7,1404;7;0,4942;0,6812;0,464;11,9285
;;;;;26/05/2016;6,8361;7;0,4911;0,6754;0,4562;11,9285
;;;;;27/05/2016;6,6674;7;0,4913;0,6759;0,4568;11,9391
;;;;;28/05/2016;1,9042;2;0,4919;0,6765;0,4577;11,9589
;;;;;29/05/2016;0,3283;0;0,4907;0,6754;0,4562;11,9237
Area_20;Zona_8;Sottoarea_56;42,13321556;12,40597022;20/05/2016;0,7529;1;0,1264;0,1687;0,0285;17,5198
;;;;;21/05/2016;0,0295;0;0,126;0,1683;0,0283;17,5198
;;;;;22/05/2016;0,0556;0;0,1261;0,1684;0,0284;17,585
;;;;;23/05/2016;0,3681;0;0,1264;0,1686;0,0284;17,585
;;;;;24/05/2016;0,3487;0;0,1266;0,1687;0,0285;17,585
;;;;;25/05/2016;0,6283;1;0,1262;0,1682;0,0283;17,491
;;;;;26/05/2016;0,5817;1;0,1262;0,1683;0,0283;17,491
;;;;;27/05/2016;0,8698;1;0,1262;0,1684;0,0283;17,518
;;;;;28/05/2016;0,0106;0;0,1261;0,1683;0,0283;17,511
;;;;;29/05/2016;0,01;0;0,1261;0,1684;0,0284;17,5612
Area_20;Zona_8;Sottoarea_57;42,36844414;12,09577556;20/05/2016;10,8029;11;0,6817;0,936;0,8761;11,6656
;;;;;21/05/2016;2,9366;3;0,6757;0,9222;0,8504;11,6656
;;;;;22/05/2016;0,7606;1;0,6751;0,9221;0,8502;11,6648
;;;;;23/05/2016;10,0177;10;0,6755;0,9228;0,8515;11,6391
;;;;;24/05/2016;9,8571;10;0,6763;0,9236;0,853;11,6391
;;;;;25/05/2016;10,3184;10;0,6752;0,9228;0,8516;11,5732
;;;;;26/05/2016;9,2852;9;0,6706;0,9143;0,8359;11,5732
;;;;;27/05/2016;10,2519;10;0,669;0,9129;0,8334;11,5454
;;;;;28/05/2016;2,0306;2;0,669;0,9133;0,8341;11,5568
;;;;;29/05/2016;0,9967;1;0,6698;0,9141;0,8356;11,5747
Area_21;Zona_8;Sottoarea_58;41,52513237;13,46805246;20/05/2016;8,2563;8;0,5315;0,7128;0,5082;12,3046
;;;;;21/05/2016;2,1382;2;0,5274;0,7041;0,4958;12,3046
;;;;;22/05/2016;0,6716;1;0,5262;0,703;0,4942;12,3068
;;;;;23/05/2016;7,0511;7;0,5259;0,7031;0,4943;12,2614
;;;;;24/05/2016;7,298;7;0,5269;0,7038;0,4953;12,2614
;;;;;25/05/2016;8,7144;9;0,5274;0,7044;0,4962;12,2792
;;;;;26/05/2016;6,3982;6;0,5234;0,6959;0,4843;12,2792
;;;;;27/05/2016;8,0367;8;0,5218;0,6941;0,4818;12,2771
;;;;;28/05/2016;2,399;2;0,5212;0,6939;0,4815;12,2694
;;;;;29/05/2016;0,6363;1;0,5221;0,6946;0,4825;12,2933
Area_21;Zona_8;Sottoarea_59;41,49052331;12,90575956;20/05/2016;2,5007;3;0,2272;0,3138;0,0985;11,4998
;;;;;21/05/2016;0,4892;0;0,2261;0,3121;0,0974;11,4998
;;;;;22/05/2016;0,0202;0;0,2255;0,3115;0,097;11,4846
;;;;;23/05/2016;2,3666;2;0,2258;0,3118;0,0972;11,5042
;;;;;24/05/2016;3,0636;3;0,226;0,3121;0,0974;11,5042
;;;;;25/05/2016;2,7205;3;0,2258;0,312;0,0974;11,4495
;;;;;26/05/2016;2,1076;2;0,2248;0,3106;0,0965;11,4495
;;;;;27/05/2016;2,4355;2;0,2245;0,3104;0,0964;11,4463
;;;;;28/05/2016;0,3633;0;0,2243;0,3104;0,0964;11,3945
;;;;;29/05/2016;0,0997;0;0,2239;0,3102;0,0962;11,3883
Area_1;Zona_1;Sottoarea_6;42,0110725;13,46300636;20/05/2016;1,0919;1;0,1108;0,1862;0,0347;8,5155
;;;;;21/05/2016;0,1517;0;0,1101;0,1851;0,0343;8,5155
;;;;;22/05/2016;0,0766;0;0,1099;0,1851;0,0343;8,4911
;;;;;23/05/2016;0,7117;1;0,1098;0,1852;0,0343;8,4911
;;;;;24/05/2016;0,9983;1;0,1101;0,1853;0,0344;8,4911
;;;;;25/05/2016;1,2028;1;0,1102;0,1855;0,0344;8,5018
;;;;;26/05/2016;0,6533;1;0,1094;0,1843;0,034;8,5018
;;;;;27/05/2016;1,0076;1;0,1095;0,1845;0,034;8,5096
;;;;;28/05/2016;0,7399;1;0,1088;0,1836;0,0337;8,4681
;;;;;29/05/2016;0;0;0,1088;0,1837;0,0337;8,4676
Area_22;Zona_8;Sottoarea_60;41,69533953;12,75636143;20/05/2016;13,3111;13;0,7547;1,0588;1,1211;13,4705
;;;;;21/05/2016;4,0332;4;0,7467;1,0384;1,0783;13,4705
;;;;;22/05/2016;1,0802;1;0,7435;1,0341;1,0694;13,4633
;;;;;23/05/2016;12,9824;13;0,745;1,0352;1,0715;13,4909
;;;;;24/05/2016;15,1147;15;0,7457;1,0361;1,0734;13,4909
;;;;;25/05/2016;14,0245;14;0,7464;1,0369;1,0752;13,511
;;;;;26/05/2016;12,4963;12;0,741;1,0266;1,054;13,511
;;;;;27/05/2016;13,0636;13;0,7413;1,0273;1,0553;13,5268
;;;;;28/05/2016;4,4755;4;0,7422;1,0282;1,0573;13,5513
