"Sottoarea_144.Prodotto_1.Zona","Sottoarea_144.Prodotto_1.Zona_Number","Sottoarea_144.Prodotto_1.Area","Sottoarea_144.Prodotto_1.Area_Number","Sottoarea_144.Prodotto_1.Sottoarea","Sottoarea_144.Prodotto_1.Sottoarea_Number","Sottoarea_144.Prodotto_1.Latitudine","Sottoarea_144.Prodotto_1.Longitudine","Sottoarea_144.Prodotto_1.Categoria_prodotto","Sottoarea_144.Prodotto_1.Categoria_prodotto_Number","Sottoarea_144.Prodotto_1.Data","Sottoarea_144.Prodotto_1.Year","Sottoarea_144.Prodotto_1.Month","Sottoarea_144.Prodotto_1.Day_Number","Sottoarea_144.Prodotto_1.Day","Sottoarea_144.Prodotto_1.Weekend","Sottoarea_144.Prodotto_1.Holiday","Sottoarea_144.Prodotto_1.Season","Sottoarea_144.Prodotto_1.Vendite"
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-24","2014","ottobre",24,"venerdì",0,0,"autunno",18
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-25","2014","ottobre",25,"sabato",1,0,"autunno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-26","2014","ottobre",26,"domenica",1,0,"autunno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-27","2014","ottobre",27,"lunedì",0,0,"autunno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-28","2014","ottobre",28,"martedì",0,0,"autunno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-29","2014","ottobre",29,"mercoledì",0,0,"autunno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-30","2014","ottobre",30,"giovedì",0,0,"autunno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-10-31","2014","ottobre",31,"venerdì",0,0,"autunno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-01","2014","novembre",1,"sabato",1,1,"autunno",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-02","2014","novembre",2,"domenica",1,0,"autunno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-03","2014","novembre",3,"lunedì",0,0,"autunno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-04","2014","novembre",4,"martedì",0,0,"autunno",17
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-05","2014","novembre",5,"mercoledì",0,0,"autunno",16
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-06","2014","novembre",6,"giovedì",0,0,"autunno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-07","2014","novembre",7,"venerdì",0,0,"autunno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-08","2014","novembre",8,"sabato",1,0,"autunno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-09","2014","novembre",9,"domenica",1,0,"autunno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-10","2014","novembre",10,"lunedì",0,0,"autunno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-11","2014","novembre",11,"martedì",0,0,"autunno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-12","2014","novembre",12,"mercoledì",0,0,"autunno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-13","2014","novembre",13,"giovedì",0,0,"autunno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-14","2014","novembre",14,"venerdì",0,0,"autunno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-15","2014","novembre",15,"sabato",1,0,"autunno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-16","2014","novembre",16,"domenica",1,0,"autunno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-17","2014","novembre",17,"lunedì",0,0,"autunno",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-18","2014","novembre",18,"martedì",0,0,"autunno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-19","2014","novembre",19,"mercoledì",0,0,"autunno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-20","2014","novembre",20,"giovedì",0,0,"autunno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-21","2014","novembre",21,"venerdì",0,0,"autunno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-22","2014","novembre",22,"sabato",1,0,"autunno",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-23","2014","novembre",23,"domenica",1,0,"autunno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-24","2014","novembre",24,"lunedì",0,0,"autunno",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-25","2014","novembre",25,"martedì",0,0,"autunno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-26","2014","novembre",26,"mercoledì",0,0,"autunno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-27","2014","novembre",27,"giovedì",0,0,"autunno",17
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-28","2014","novembre",28,"venerdì",0,0,"autunno",17
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-29","2014","novembre",29,"sabato",1,0,"autunno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-11-30","2014","novembre",30,"domenica",1,0,"autunno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-01","2014","dicembre",1,"lunedì",0,0,"autunno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-02","2014","dicembre",2,"martedì",0,0,"autunno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-03","2014","dicembre",3,"mercoledì",0,0,"autunno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-04","2014","dicembre",4,"giovedì",0,0,"autunno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-05","2014","dicembre",5,"venerdì",0,0,"autunno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-06","2014","dicembre",6,"sabato",1,0,"autunno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-07","2014","dicembre",7,"domenica",1,0,"autunno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-08","2014","dicembre",8,"lunedì",0,1,"autunno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-09","2014","dicembre",9,"martedì",0,0,"autunno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-10","2014","dicembre",10,"mercoledì",0,0,"autunno",18
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-11","2014","dicembre",11,"giovedì",0,0,"autunno",20
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-12","2014","dicembre",12,"venerdì",0,0,"autunno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-13","2014","dicembre",13,"sabato",1,0,"autunno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-14","2014","dicembre",14,"domenica",1,0,"autunno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-15","2014","dicembre",15,"lunedì",0,0,"autunno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-16","2014","dicembre",16,"martedì",0,0,"autunno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-17","2014","dicembre",17,"mercoledì",0,0,"autunno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-18","2014","dicembre",18,"giovedì",0,0,"autunno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-19","2014","dicembre",19,"venerdì",0,0,"autunno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-20","2014","dicembre",20,"sabato",1,0,"autunno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-21","2014","dicembre",21,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-22","2014","dicembre",22,"lunedì",0,0,"inverno",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-23","2014","dicembre",23,"martedì",0,0,"inverno",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-24","2014","dicembre",24,"mercoledì",0,0,"inverno",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-25","2014","dicembre",25,"giovedì",0,1,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-26","2014","dicembre",26,"venerdì",0,1,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-27","2014","dicembre",27,"sabato",1,0,"inverno",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-28","2014","dicembre",28,"domenica",1,0,"inverno",6
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-29","2014","dicembre",29,"lunedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-30","2014","dicembre",30,"martedì",0,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2014-12-31","2014","dicembre",31,"mercoledì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-01","2015","gennaio",1,"giovedì",0,1,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-02","2015","gennaio",2,"venerdì",0,0,"inverno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-03","2015","gennaio",3,"sabato",1,0,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-04","2015","gennaio",4,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-05","2015","gennaio",5,"lunedì",0,0,"inverno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-06","2015","gennaio",6,"martedì",0,1,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-07","2015","gennaio",7,"mercoledì",0,0,"inverno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-08","2015","gennaio",8,"giovedì",0,0,"inverno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-09","2015","gennaio",9,"venerdì",0,0,"inverno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-10","2015","gennaio",10,"sabato",1,0,"inverno",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-11","2015","gennaio",11,"domenica",1,0,"inverno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-12","2015","gennaio",12,"lunedì",0,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-13","2015","gennaio",13,"martedì",0,0,"inverno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-14","2015","gennaio",14,"mercoledì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-15","2015","gennaio",15,"giovedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-16","2015","gennaio",16,"venerdì",0,0,"inverno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-17","2015","gennaio",17,"sabato",1,0,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-18","2015","gennaio",18,"domenica",1,0,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-19","2015","gennaio",19,"lunedì",0,0,"inverno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-20","2015","gennaio",20,"martedì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-21","2015","gennaio",21,"mercoledì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-22","2015","gennaio",22,"giovedì",0,0,"inverno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-23","2015","gennaio",23,"venerdì",0,0,"inverno",16
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-24","2015","gennaio",24,"sabato",1,0,"inverno",3
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-25","2015","gennaio",25,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-26","2015","gennaio",26,"lunedì",0,0,"inverno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-27","2015","gennaio",27,"martedì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-28","2015","gennaio",28,"mercoledì",0,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-29","2015","gennaio",29,"giovedì",0,0,"inverno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-30","2015","gennaio",30,"venerdì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-01-31","2015","gennaio",31,"sabato",1,0,"inverno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-01","2015","febbraio",1,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-02","2015","febbraio",2,"lunedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-03","2015","febbraio",3,"martedì",0,0,"inverno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-04","2015","febbraio",4,"mercoledì",0,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-05","2015","febbraio",5,"giovedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-06","2015","febbraio",6,"venerdì",0,0,"inverno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-07","2015","febbraio",7,"sabato",1,0,"inverno",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-08","2015","febbraio",8,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-09","2015","febbraio",9,"lunedì",0,0,"inverno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-10","2015","febbraio",10,"martedì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-11","2015","febbraio",11,"mercoledì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-12","2015","febbraio",12,"giovedì",0,0,"inverno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-13","2015","febbraio",13,"venerdì",0,0,"inverno",9
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-14","2015","febbraio",14,"sabato",1,0,"inverno",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-15","2015","febbraio",15,"domenica",1,0,"inverno",1
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-16","2015","febbraio",16,"lunedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-17","2015","febbraio",17,"martedì",0,0,"inverno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-18","2015","febbraio",18,"mercoledì",0,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-19","2015","febbraio",19,"giovedì",0,0,"inverno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-20","2015","febbraio",20,"venerdì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-21","2015","febbraio",21,"sabato",1,0,"inverno",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-22","2015","febbraio",22,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-23","2015","febbraio",23,"lunedì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-24","2015","febbraio",24,"martedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-25","2015","febbraio",25,"mercoledì",0,0,"inverno",21
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-26","2015","febbraio",26,"giovedì",0,0,"inverno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-27","2015","febbraio",27,"venerdì",0,0,"inverno",16
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-02-28","2015","febbraio",28,"sabato",1,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-01","2015","marzo",1,"domenica",1,0,"inverno",0
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-02","2015","marzo",2,"lunedì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-03","2015","marzo",3,"martedì",0,0,"inverno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-04","2015","marzo",4,"mercoledì",0,0,"inverno",14
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-05","2015","marzo",5,"giovedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-06","2015","marzo",6,"venerdì",0,0,"inverno",11
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-07","2015","marzo",7,"sabato",1,0,"inverno",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-08","2015","marzo",8,"domenica",1,0,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-09","2015","marzo",9,"lunedì",0,0,"inverno",8
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-10","2015","marzo",10,"martedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-11","2015","marzo",11,"mercoledì",0,0,"inverno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-12","2015","marzo",12,"giovedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-13","2015","marzo",13,"venerdì",0,0,"inverno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-14","2015","marzo",14,"sabato",1,0,"inverno",4
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-15","2015","marzo",15,"domenica",1,0,"inverno",2
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-16","2015","marzo",16,"lunedì",0,0,"inverno",10
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-17","2015","marzo",17,"martedì",0,0,"inverno",13
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-18","2015","marzo",18,"mercoledì",0,0,"inverno",12
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-19","2015","marzo",19,"giovedì",0,0,"inverno",7
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-20","2015","marzo",20,"venerdì",0,0,"inverno",15
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-21","2015","marzo",21,"sabato",1,0,"primavera",5
"Zona_25",25,"Area_61",61,"Sottoarea_144",144,45.4211233694268,11.0269679299363,"Prodotto_1",1,"2015-03-22","2015","marzo",22,"domenica",1,0,"primavera",2
